"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"28.12.2011","296,00","299,90","300,90","295,30","9,51B","-1,42%"
"27.12.2011","300,25","301,05","302,45","298,65","7,05B","-0,41%"
"26.12.2011","301,50","300,00","301,90","298,35","7,82B","1,31%"
"23.12.2011","297,60","304,50","305,00","297,25","19,83B","-1,72%"
"22.12.2011","302,80","306,00","306,75","300,35","26,37B","-0,82%"
"21.12.2011","305,30","319,50","321,95","305,05","44,82B","-3,58%"
"20.12.2011","316,65","310,65","317,00","307,55","20,57B","1,93%"
"19.12.2011","310,65","310,90","315,50","303,75","32,28B","-1,37%"
"16.12.2011","314,95","312,50","319,50","308,85","39,00B","1,25%"
"15.12.2011","311,05","301,95","313,25","299,95","45,29B","0,99%"
"14.12.2011","308,00","306,60","314,85","302,00","50,90B","-0,63%"
"13.12.2011","309,95","303,50","311,25","295,55","52,78B","2,01%"
"12.12.2011","303,85","320,00","322,40","303,05","38,84B","-3,69%"
"09.12.2011","315,50","325,45","327,05","312,90","53,37B","-5,52%"
"08.12.2011","333,95","336,00","343,45","330,00","55,16B","0,18%"
"07.12.2011","333,35","339,50","343,20","330,65","41,47B","-1,08%"
"06.12.2011","337,00","353,05","353,50","335,60","49,58B","-5,73%"
"05.12.2011","357,50","352,85","359,80","350,60","30,42B","1,22%"
"02.12.2011","353,20","344,00","355,45","340,05","48,68B","2,73%"
"01.12.2011","343,80","340,00","348,15","338,50","53,55B","2,02%"
"30.11.2011","337,00","319,00","339,50","316,00","52,94B","5,31%"
"29.11.2011","320,00","322,50","324,75","317,95","37,14B","-0,68%"
"28.11.2011","322,20","315,65","322,50","315,30","52,87B","3,94%"
"25.11.2011","310,00","306,55","310,85","298,00","42,65B","0,81%"
"24.11.2011","307,50","313,50","316,75","306,55","28,68B","-1,91%"
"23.11.2011","313,50","312,50","321,80","311,25","36,98B","-1,65%"
"22.11.2011","318,75","317,90","324,20","313,60","24,86B","0,81%"
"21.11.2011","316,20","336,45","337,45","315,75","34,69B","-7,00%"
"18.11.2011","340,00","340,70","344,05","338,65","24,09B","-1,56%"
"17.11.2011","345,40","351,05","354,80","340,15","35,44B","-1,83%"
"16.11.2011","351,85","354,50","357,10","348,90","28,03B","-1,51%"
"15.11.2011","357,25","357,60","363,00","347,25","30,78B","-0,49%"
"14.11.2011","359,00","364,25","370,40","358,25","26,07B","-0,42%"
"11.11.2011","360,50","366,75","366,75","355,80","24,13B","-1,10%"
"10.11.2011","364,50","352,75","366,15","349,00","32,99B","1,73%"
"09.11.2011","358,30","376,60","378,45","355,05","45,03B","-4,13%"
"08.11.2011","373,75","370,25","379,25","367,60","20,16B","0,95%"
"07.11.2011","370,25","367,50","373,00","359,75","25,98B","0,94%"
"03.11.2011","366,80","354,00","368,45","346,55","34,29B","2,02%"
"02.11.2011","359,55","353,20","363,30","345,55","33,40B","1,80%"
"01.11.2011","353,20","361,50","364,50","350,55","32,20B","-3,72%"
"31.10.2011","366,85","365,05","376,00","363,50","30,82B","-1,05%"
"28.10.2011","370,75","367,25","373,75","359,60","42,27B","2,42%"
"27.10.2011","362,00","364,00","372,50","361,60","48,26B","2,01%"
"26.10.2011","354,85","348,25","358,95","347,50","44,68B","1,50%"
"25.10.2011","349,60","355,60","357,35","346,00","41,00B","-2,00%"
"24.10.2011","356,75","342,30","356,90","341,00","49,43B","5,19%"
"21.10.2011","339,15","328,95","340,00","325,40","32,33B","4,24%"
"20.10.2011","325,35","324,95","333,00","319,60","38,69B","-1,33%"
"19.10.2011","329,75","332,00","336,00","325,85","41,67B","0,00%"
"18.10.2011","329,75","327,75","330,40","318,90","44,97B","-0,02%"
"17.10.2011","329,80","338,55","348,25","326,75","61,59B","-1,60%"
"14.10.2011","335,15","327,95","338,45","324,80","54,77B","2,79%"
"13.10.2011","326,05","332,95","338,50","323,65","47,69B","-2,07%"
"12.10.2011","332,95","328,50","339,75","324,70","48,91B","1,37%"
"11.10.2011","328,45","340,55","341,05","326,15","37,14B","-3,33%"
"10.10.2011","339,75","333,50","340,00","321,15","28,55B","2,57%"
"07.10.2011","331,25","322,50","332,55","322,20","31,17B","3,69%"
"06.10.2011","319,45","306,75","319,90","304,50","35,14B","5,80%"
"05.10.2011","301,95","315,00","315,75","293,00","34,45B","-1,18%"
"04.10.2011","305,55","325,00","329,60","303,35","41,45B","-7,35%"
"03.10.2011","329,80","325,00","335,20","320,55","30,41B","-1,51%"
"30.09.2011","334,85","342,75","346,95","330,05","28,00B","-2,84%"
"29.09.2011","344,65","330,85","349,10","330,05","35,28B","2,91%"
"28.09.2011","334,90","340,55","341,20","332,35","28,34B","-2,66%"
"27.09.2011","344,05","341,00","350,00","338,00","22,56B","3,43%"
"26.09.2011","332,65","325,00","342,00","310,50","40,88B","0,80%"
"23.09.2011","330,00","354,75","354,75","320,35","46,44B","-7,54%"
"22.09.2011","356,90","375,15","376,00","352,65","43,96B","-6,91%"
"21.09.2011","383,40","388,10","391,95","382,60","17,27B","-1,63%"
"20.09.2011","389,75","384,00","390,75","383,75","26,27B","1,37%"
"19.09.2011","384,50","376,05","391,00","373,65","39,92B","0,79%"
"16.09.2011","381,50","386,00","389,50","379,00","28,03B","-0,60%"
"15.09.2011","383,80","384,00","393,35","381,00","47,64B","0,60%"
"14.09.2011","381,50","367,50","382,85","367,35","35,73B","2,60%"
"13.09.2011","371,85","370,05","376,80","361,00","29,60B","1,74%"
"12.09.2011","365,50","366,50","370,00","358,05","31,30B","-2,04%"
"09.09.2011","373,10","375,00","381,20","371,90","40,57B","-1,14%"
"08.09.2011","377,40","379,00","379,35","371,00","40,30B","0,09%"
"07.09.2011","377,05","375,00","379,00","372,05","36,22B","1,78%"
"06.09.2011","370,45","359,90","372,40","358,50","40,07B","2,35%"
"05.09.2011","361,95","365,15","368,25","360,55","33,29B","-2,28%"
"02.09.2011","370,40","375,85","381,00","369,10","38,99B","-2,91%"
"01.09.2011","381,50","375,80","381,55","364,10","51,71B","1,72%"
"31.08.2011","375,05","380,15","382,45","372,60","38,43B","-1,20%"
"30.08.2011","379,60","381,00","384,00","371,05","50,78B","-0,11%"
"29.08.2011","380,00","370,70","380,45","367,55","36,16B","4,01%"
"26.08.2011","365,35","358,00","366,70","353,50","35,52B","2,51%"
"25.08.2011","356,40","359,00","369,85","354,50","56,11B","-0,72%"
"24.08.2011","359,00","346,00","361,00","337,50","48,54B","4,33%"
"23.08.2011","344,10","347,70","351,80","336,25","41,72B","-0,56%"
"22.08.2011","346,05","333,30","347,50","327,75","43,14B","1,78%"
"19.08.2011","340,00","335,00","346,10","318,80","50,57B","-0,47%"
"18.08.2011","341,60","357,50","359,50","336,95","28,54B","-5,92%"
"17.08.2011","363,10","358,85","364,20","353,50","28,74B","1,27%"
"16.08.2011","358,55","363,20","364,05","353,10","27,45B","-2,40%"
"15.08.2011","367,35","365,00","367,95","356,55","30,29B","2,04%"
"12.08.2011","360,00","352,45","364,65","338,00","51,16B","4,20%"
"11.08.2011","345,50","356,00","363,70","318,85","63,91B","-0,85%"
"10.08.2011","348,45","391,45","392,00","346,25","59,26B","-9,08%"
"09.08.2011","383,25","374,50","388,50","333,25","85,52B","-0,58%"
"08.08.2011","385,50","385,55","399,45","379,65","34,36B","-3,76%"
"05.08.2011","400,55","391,00","408,95","375,60","34,36B","-0,10%"
"04.08.2011","400,95","407,50","408,20","399,50","34,22B","-0,88%"
"03.08.2011","404,50","413,95","414,80","402,90","34,36B","-3,46%"
"02.08.2011","419,00","420,65","423,00","416,25","19,25B","-0,90%"
"01.08.2011","422,80","423,75","427,25","420,70","23,44B","1,60%"
"29.07.2011","416,15","425,00","425,60","415,15","34,36B","-2,24%"
"28.07.2011","425,70","426,55","429,40","425,00","22,31B","-0,37%"
"27.07.2011","427,30","425,00","430,90","423,65","24,06B","0,54%"
"26.07.2011","425,00","427,20","429,25","422,70","20,13B","-0,30%"
"25.07.2011","426,30","427,05","429,35","422,35","26,62B","-1,14%"
"22.07.2011","431,20","441,00","443,65","430,10","33,55B","-1,99%"
"21.07.2011","439,95","430,65","440,35","423,70","34,36B","2,79%"
"20.07.2011","428,00","430,00","434,25","427,45","34,36B","0,30%"
"19.07.2011","426,70","417,70","427,45","417,70","31,96B","2,41%"
"18.07.2011","416,65","424,75","428,65","415,60","32,61B","-1,47%"
"15.07.2011","422,85","412,85","425,95","411,50","34,36B","1,60%"
"14.07.2011","416,20","411,95","417,00","409,65","27,30B","0,47%"
"13.07.2011","414,25","415,10","419,05","406,10","34,36B","0,12%"
"12.07.2011","413,75","412,50","417,00","409,45","32,25B","-0,37%"
"11.07.2011","415,30","408,05","416,85","408,05","25,51B","0,50%"
"08.07.2011","413,25","420,25","424,20","410,85","34,36B","-1,62%"
"07.07.2011","420,05","417,30","421,75","415,00","33,53B","1,46%"
"06.07.2011","414,00","426,25","426,90","413,60","34,36B","-2,59%"
"05.07.2011","425,00","432,00","434,00","424,25","27,27B","-2,12%"
"04.07.2011","434,20","440,00","441,00","430,55","18,84B","-1,06%"
"01.07.2011","438,85","427,10","439,45","425,80","33,15B","2,11%"
"30.06.2011","429,80","430,75","432,15","426,15","22,17B","0,19%"
"29.06.2011","429,00","413,95","429,60","413,25","34,36B","4,13%"
"28.06.2011","412,00","417,15","418,40","409,85","24,70B","-0,85%"
"27.06.2011","415,55","408,75","417,95","407,95","21,51B","1,06%"
"24.06.2011","411,20","412,50","417,00","409,25","28,62B","0,80%"
"23.06.2011","407,95","417,25","421,80","407,65","27,24B","-3,03%"
"22.06.2011","420,70","426,85","428,45","418,50","21,93B","-1,42%"
"21.06.2011","426,75","424,50","428,70","421,90","18,06B","1,20%"
"20.06.2011","421,70","431,35","432,50","420,75","21,53B","-2,62%"
"17.06.2011","433,05","441,05","450,35","433,05","34,36B","-1,97%"
"16.06.2011","441,75","435,00","442,25","433,55","18,21B","0,17%"
"15.06.2011","441,00","441,00","446,90","436,85","24,99B","0,00%"
"14.06.2011","441,00","445,00","447,50","439,40","16,26B","-0,69%"
"10.06.2011","444,05","435,45","445,25","432,70","34,36B","1,82%"
"09.06.2011","436,10","427,20","437,05","422,65","23,22B","2,44%"
"08.06.2011","425,70","425,00","426,50","418,90","21,66B","-0,27%"
"07.06.2011","426,85","418,65","427,45","418,30","19,35B","1,15%"
"06.06.2011","422,00","422,25","424,95","414,50","19,76B","-0,06%"
"03.06.2011","422,25","432,55","435,50","418,40","25,95B","-2,92%"
"02.06.2011","434,95","424,05","435,00","422,75","17,62B","1,15%"
"01.06.2011","430,00","434,00","436,75","426,20","21,67B","-0,92%"
"31.05.2011","434,00","432,70","435,00","430,10","15,08B","0,94%"
"30.05.2011","429,95","431,50","437,00","428,50","10,95B","-1,05%"
"27.05.2011","434,50","431,55","434,75","426,50","20,61B","2,20%"
"26.05.2011","425,15","431,00","432,50","420,75","22,50B","-0,93%"
"25.05.2011","429,15","414,10","443,50","410,65","28,46B","2,78%"
"24.05.2011","417,55","406,25","418,85","404,30","20,44B","3,28%"
"23.05.2011","404,30","409,50","411,50","403,20","20,49B","-2,28%"
"20.05.2011","413,75","418,50","422,50","413,50","20,69B","-1,09%"
"19.05.2011","418,30","420,10","424,95","416,50","19,67B","-0,43%"
"18.05.2011","420,10","423,50","423,50","415,25","19,17B","0,83%"
"17.05.2011","416,65","413,00","419,00","408,00","27,54B","0,88%"
"16.05.2011","413,00","415,50","420,90","409,10","31,87B","-1,67%"
"13.05.2011","420,00","417,00","427,25","415,50","27,46B","1,56%"
"12.05.2011","413,55","419,00","420,50","410,70","29,99B","-2,25%"
"11.05.2011","423,05","430,00","435,55","419,35","30,46B","-1,21%"
"10.05.2011","428,25","431,50","435,30","425,65","21,74B","-1,55%"
"06.05.2011","435,00","420,00","436,00","415,55","32,88B","2,59%"
"05.05.2011","424,00","417,50","426,00","407,65","34,36B","2,23%"
"04.05.2011","414,75","429,00","434,75","412,80","34,36B","-3,43%"
"03.05.2011","429,50","441,50","445,40","428,65","21,12B","-3,05%"
"29.04.2011","443,00","445,00","447,40","435,40","20,85B","-0,89%"
"28.04.2011","447,00","461,50","463,75","442,60","34,13B","-1,86%"
"27.04.2011","455,45","469,50","469,75","452,50","28,95B","-2,37%"
"26.04.2011","466,50","464,00","468,35","455,60","30,61B","0,37%"
"25.04.2011","464,80","478,30","480,25","463,90","23,84B","-2,14%"
"22.04.2011","474,95","464,00","475,35","460,00","20,13B","2,40%"
"21.04.2011","463,80","472,50","475,70","462,85","21,11B","-1,22%"
"20.04.2011","469,55","468,00","472,40","465,50","23,10B","1,00%"
"19.04.2011","464,90","460,00","465,05","456,85","26,53B","1,01%"
"18.04.2011","460,25","475,05","475,90","455,60","32,32B","-3,28%"
"15.04.2011","475,85","477,00","482,50","475,50","17,58B","-0,24%"
"14.04.2011","477,00","480,80","482,50","470,00","19,12B","-0,93%"
"13.04.2011","481,50","482,50","486,45","476,45","23,37B","0,12%"
"12.04.2011","480,90","488,50","490,05","476,50","32,21B","-2,72%"
"11.04.2011","494,35","493,35","498,45","490,30","28,87B","0,36%"
"08.04.2011","492,60","491,45","495,95","490,00","30,09B","1,14%"
"07.04.2011","487,05","495,00","495,00","486,65","21,29B","-2,05%"
"06.04.2011","497,25","493,50","498,90","490,50","19,11B","0,76%"
"05.04.2011","493,50","501,65","501,95","490,25","26,42B","-1,60%"
"04.04.2011","501,50","502,90","504,35","498,10","20,71B","0,15%"
"01.04.2011","500,75","493,50","502,35","491,80","27,25B","1,47%"
"31.03.2011","493,50","496,45","497,40","491,15","15,98B","-0,63%"
"30.03.2011","496,65","494,00","497,70","493,65","17,01B","1,40%"
"29.03.2011","489,80","497,10","498,75","487,55","21,54B","-1,67%"
"28.03.2011","498,10","489,00","499,10","486,10","28,16B","1,50%"
"25.03.2011","490,75","487,25","491,90","483,85","29,88B","0,88%"
"24.03.2011","486,45","475,00","486,85","475,00","34,36B","2,21%"
"23.03.2011","475,95","466,55","476,35","465,15","22,78B","1,27%"
"22.03.2011","470,00","473,00","474,45","464,10","20,78B","-0,58%"
"21.03.2011","472,75","468,15","475,85","465,10","24,60B","1,34%"
"18.03.2011","466,50","468,25","468,75","458,65","27,93B","0,90%"
"17.03.2011","462,35","453,55","464,90","453,50","30,86B","1,94%"
"16.03.2011","453,55","461,95","464,50","453,50","28,81B","-0,75%"
"15.03.2011","457,00","455,00","460,00","448,25","34,36B","-1,35%"
"14.03.2011","463,25","465,00","476,50","462,55","32,71B","-1,73%"
"11.03.2011","471,40","468,00","476,95","457,85","34,36B","0,19%"
"10.03.2011","470,50","484,95","485,50","470,00","29,81B","-3,66%"
"09.03.2011","488,35","490,00","495,95","485,70","20,46B","-0,16%"
"05.03.2011","489,15","482,65","490,35","480,60","10,20B","1,33%"
"04.03.2011","482,75","491,75","491,75","480,05","20,11B","-1,08%"
"03.03.2011","488,00","490,00","493,35","485,15","28,44B","0,16%"
"02.03.2011","487,20","486,20","488,50","476,40","38,11B","-0,61%"
"01.03.2011","490,20","507,50","508,70","488,05","48,98B","-3,12%"
"28.02.2011","506,00","495,00","510,00","492,00","69,69B","2,64%"
"25.02.2011","493,00","480,00","494,50","477,50","46,43B","3,90%"
"24.02.2011","474,50","470,00","477,50","463,00","41,79B","-0,42%"
"22.02.2011","476,50","473,50","476,50","462,50","52,06B","-0,31%"
"21.02.2011","478,00","480,50","485,50","476,00","21,73B","-0,42%"
"18.02.2011","480,00","490,00","494,50","478,00","32,30B","-1,54%"
"17.02.2011","487,50","497,00","499,00","485,50","30,79B","-1,42%"
"16.02.2011","494,50","478,00","497,00","475,50","53,06B","3,78%"
"15.02.2011","476,50","476,50","480,00","471,50","34,57B","0,21%"
"14.02.2011","475,50","482,50","489,00","473,50","56,37B","0,53%"
"11.02.2011","473,00","468,50","480,50","466,00","69,13B","1,28%"
"10.02.2011","467,00","483,50","483,50","465,50","46,97B","-3,61%"
"09.02.2011","484,50","482,50","492,00","474,00","50,31B","0,41%"
"08.02.2011","482,50","505,00","505,00","480,50","50,52B","-4,64%"
"07.02.2011","506,00","512,00","513,50","502,00","23,14B","-0,98%"
"04.02.2011","511,00","513,00","515,00","501,50","32,33B","-0,10%"
"03.02.2011","511,50","515,00","521,00","508,50","24,61B","-0,49%"
"02.02.2011","514,00","537,50","537,50","512,50","37,68B","-3,20%"
"01.02.2011","531,00","536,50","553,00","521,50","51,81B","-0,75%"
"31.01.2011","535,00","541,00","541,50","532,50","36,76B","-1,83%"
"28.01.2011","545,00","550,50","552,00","543,00","16,78B","-1,45%"
"27.01.2011","553,00","555,00","556,50","547,50","13,48B","-0,09%"
"26.01.2011","553,50","547,50","554,00","547,00","16,13B","1,65%"
"25.01.2011","544,50","549,00","550,00","540,00","18,21B","-0,27%"
"24.01.2011","546,00","557,00","557,00","537,50","29,14B","-1,62%"
"21.01.2011","555,00","540,00","557,00","537,00","27,71B","2,97%"
"20.01.2011","539,00","542,50","543,00","536,50","18,22B","-1,19%"
"19.01.2011","545,50","548,00","551,00","544,00","14,34B","-0,09%"
"18.01.2011","546,00","547,50","552,50","543,50","33,85B","0,09%"
"17.01.2011","545,50","545,50","547,50","540,50","16,35B","0,00%"
"14.01.2011","545,50","539,50","546,00","533,00","22,86B","1,02%"
"13.01.2011","540,00","546,50","550,50","537,00","31,33B","-1,19%"
"12.01.2011","546,50","521,00","547,50","519,00","34,36B","5,00%"
"11.01.2011","520,50","510,00","522,00","507,00","24,97B","3,07%"
"30.12.2010","505,00","503,00","505,50","500,00","9,72B","0,40%"
"29.12.2010","503,00","507,00","507,50","501,00","9,76B","-0,49%"
"28.12.2010","505,50","508,00","510,50","504,50","10,20B","-0,39%"
"27.12.2010","507,50","512,00","513,00","506,50","6,61B","-0,88%"
"24.12.2010","512,00","514,50","515,50","510,00","7,40B","-0,68%"
"23.12.2010","515,50","518,50","519,00","513,00","8,58B","-0,29%"
"22.12.2010","517,00","522,00","525,00","516,50","17,33B","-0,77%"
"21.12.2010","521,00","516,50","522,50","514,50","13,90B","1,26%"
"20.12.2010","514,50","515,50","518,50","512,50","13,05B","-0,39%"
"17.12.2010","516,50","515,00","518,50","511,50","21,32B","0,49%"
"16.12.2010","514,00","510,00","515,00","509,00","13,61B","0,19%"
"15.12.2010","513,00","512,50","516,00","507,50","19,06B","-0,29%"
"14.12.2010","514,50","512,50","515,50","509,00","18,41B","0,39%"
"13.12.2010","512,50","510,00","516,00","508,00","24,64B","0,99%"
"10.12.2010","507,50","506,50","509,00","502,00","16,31B","0,20%"
"09.12.2010","506,50","514,50","516,00","504,00","26,52B","-0,59%"
"08.12.2010","509,50","516,50","524,50","508,50","29,47B","-2,02%"
"07.12.2010","520,00","515,00","527,00","513,50","50,22B","1,17%"
"06.12.2010","514,00","507,50","514,50","503,00","24,86B","1,28%"
"03.12.2010","507,50","513,50","515,50","502,50","35,22B","-0,88%"
"02.12.2010","512,00","514,50","519,00","508,00","36,95B","0,39%"
"01.12.2010","510,00","503,00","511,00","502,50","22,78B","2,00%"
"30.11.2010","500,00","506,50","508,00","497,00","28,12B","-1,19%"
"29.11.2010","506,00","510,00","512,00","503,00","16,98B","-0,20%"
"26.11.2010","507,00","510,00","514,50","504,00","26,01B","-1,07%"
"25.11.2010","512,50","514,00","517,00","508,50","21,79B","-0,19%"
"24.11.2010","513,50","508,00","514,50","499,00","33,84B","1,48%"
"23.11.2010","506,00","513,50","514,00","502,00","31,82B","-2,13%"
"22.11.2010","517,00","522,00","528,00","516,00","25,20B","-0,29%"
"19.11.2010","518,50","524,50","525,50","428,00","28,20B","-0,96%"
"18.11.2010","523,50","519,50","525,50","517,50","22,63B","1,45%"
"17.11.2010","516,00","509,50","518,00","508,50","32,31B","0,98%"
"16.11.2010","511,00","523,50","524,50","510,00","23,81B","-2,85%"
"15.11.2010","526,00","530,00","532,50","523,00","22,15B","-0,47%"
"13.11.2010","528,50","523,00","529,00","522,50","6,95B","0,38%"
"12.11.2010","526,50","519,00","529,00","516,50","24,23B","0,29%"
"11.11.2010","525,00","534,50","539,50","524,00","34,52B","-0,94%"
"10.11.2010","530,00","535,00","538,50","527,50","29,14B","-1,40%"
"09.11.2010","537,50","532,50","543,00","530,50","33,08B","0,84%"
